center,left,right,steering,throttle,brake,speed
IMG2/center_2017_10_24_10_22_55_458.jpg,IMG2/left_2017_10_24_10_22_55_458.jpg,IMG2/right_2017_10_24_10_22_55_458.jpg,0,1,0,30.1904
IMG2/center_2017_10_24_10_22_55_527.jpg,IMG2/left_2017_10_24_10_22_55_527.jpg,IMG2/right_2017_10_24_10_22_55_527.jpg,0,1,0,30.19022
IMG2/center_2017_10_24_10_22_55_605.jpg,IMG2/left_2017_10_24_10_22_55_605.jpg,IMG2/right_2017_10_24_10_22_55_605.jpg,0,1,0,30.19114
IMG2/center_2017_10_24_10_22_55_679.jpg,IMG2/left_2017_10_24_10_22_55_679.jpg,IMG2/right_2017_10_24_10_22_55_679.jpg,0,1,0,30.19061
IMG2/center_2017_10_24_10_22_55_748.jpg,IMG2/left_2017_10_24_10_22_55_748.jpg,IMG2/right_2017_10_24_10_22_55_748.jpg,0,1,0,30.1904
IMG2/center_2017_10_24_10_22_55_823.jpg,IMG2/left_2017_10_24_10_22_55_823.jpg,IMG2/right_2017_10_24_10_22_55_823.jpg,0,1,0,30.19038
IMG2/center_2017_10_24_10_22_55_897.jpg,IMG2/left_2017_10_24_10_22_55_897.jpg,IMG2/right_2017_10_24_10_22_55_897.jpg,0,1,0,30.19041
IMG2/center_2017_10_24_10_22_55_972.jpg,IMG2/left_2017_10_24_10_22_55_972.jpg,IMG2/right_2017_10_24_10_22_55_972.jpg,0,1,0,30.19042
IMG2/center_2017_10_24_10_22_56_048.jpg,IMG2/left_2017_10_24_10_22_56_048.jpg,IMG2/right_2017_10_24_10_22_56_048.jpg,0.05,1,0,30.18975
IMG2/center_2017_10_24_10_22_56_131.jpg,IMG2/left_2017_10_24_10_22_56_131.jpg,IMG2/right_2017_10_24_10_22_56_131.jpg,0.25,1,0,30.17443
IMG2/center_2017_10_24_10_22_56_213.jpg,IMG2/left_2017_10_24_10_22_56_213.jpg,IMG2/right_2017_10_24_10_22_56_213.jpg,0.1617177,1,0,30.18867
IMG2/center_2017_10_24_10_22_56_286.jpg,IMG2/left_2017_10_24_10_22_56_286.jpg,IMG2/right_2017_10_24_10_22_56_286.jpg,0,1,0,30.18859
IMG2/center_2017_10_24_10_22_56_370.jpg,IMG2/left_2017_10_24_10_22_56_370.jpg,IMG2/right_2017_10_24_10_22_56_370.jpg,0,1,0,30.19056
IMG2/center_2017_10_24_10_22_56_438.jpg,IMG2/left_2017_10_24_10_22_56_438.jpg,IMG2/right_2017_10_24_10_22_56_438.jpg,0,1,0,30.19051
IMG2/center_2017_10_24_10_22_56_506.jpg,IMG2/left_2017_10_24_10_22_56_506.jpg,IMG2/right_2017_10_24_10_22_56_506.jpg,0,1,0,30.19041
IMG2/center_2017_10_24_10_22_56_578.jpg,IMG2/left_2017_10_24_10_22_56_578.jpg,IMG2/right_2017_10_24_10_22_56_578.jpg,0,1,0,30.19135
IMG2/center_2017_10_24_10_22_56_648.jpg,IMG2/left_2017_10_24_10_22_56_648.jpg,IMG2/right_2017_10_24_10_22_56_648.jpg,0.1,1,0,30.18801
IMG2/center_2017_10_24_10_22_56_720.jpg,IMG2/left_2017_10_24_10_22_56_720.jpg,IMG2/right_2017_10_24_10_22_56_720.jpg,0.3,1,0,30.16945
IMG2/center_2017_10_24_10_22_56_802.jpg,IMG2/left_2017_10_24_10_22_56_802.jpg,IMG2/right_2017_10_24_10_22_56_802.jpg,0.1914602,1,0,30.188
IMG2/center_2017_10_24_10_22_56_877.jpg,IMG2/left_2017_10_24_10_22_56_877.jpg,IMG2/right_2017_10_24_10_22_56_877.jpg,0,1,0,30.18874
IMG2/center_2017_10_24_10_22_56_956.jpg,IMG2/left_2017_10_24_10_22_56_956.jpg,IMG2/right_2017_10_24_10_22_56_956.jpg,0,1,0,30.18978
IMG2/center_2017_10_24_10_22_57_029.jpg,IMG2/left_2017_10_24_10_22_57_029.jpg,IMG2/right_2017_10_24_10_22_57_029.jpg,0,1,0,30.19022
IMG2/center_2017_10_24_10_22_57_102.jpg,IMG2/left_2017_10_24_10_22_57_102.jpg,IMG2/right_2017_10_24_10_22_57_102.jpg,0,1,0,30.19029
IMG2/center_2017_10_24_10_22_57_175.jpg,IMG2/left_2017_10_24_10_22_57_175.jpg,IMG2/right_2017_10_24_10_22_57_175.jpg,0,1,0,30.19029
IMG2/center_2017_10_24_10_22_57_248.jpg,IMG2/left_2017_10_24_10_22_57_248.jpg,IMG2/right_2017_10_24_10_22_57_248.jpg,0.15,1,0,30.18465
IMG2/center_2017_10_24_10_22_57_333.jpg,IMG2/left_2017_10_24_10_22_57_333.jpg,IMG2/right_2017_10_24_10_22_57_333.jpg,0.319155,1,0,30.16815
IMG2/center_2017_10_24_10_22_57_402.jpg,IMG2/left_2017_10_24_10_22_57_402.jpg,IMG2/right_2017_10_24_10_22_57_402.jpg,0.110718,1,0,30.19107
IMG2/center_2017_10_24_10_22_57_482.jpg,IMG2/left_2017_10_24_10_22_57_482.jpg,IMG2/right_2017_10_24_10_22_57_482.jpg,0,1,0,30.18933
IMG2/center_2017_10_24_10_22_57_556.jpg,IMG2/left_2017_10_24_10_22_57_556.jpg,IMG2/right_2017_10_24_10_22_57_556.jpg,0,1,0,30.1898
IMG2/center_2017_10_24_10_22_57_626.jpg,IMG2/left_2017_10_24_10_22_57_626.jpg,IMG2/right_2017_10_24_10_22_57_626.jpg,0,1,0,30.19023
IMG2/center_2017_10_24_10_22_57_700.jpg,IMG2/left_2017_10_24_10_22_57_700.jpg,IMG2/right_2017_10_24_10_22_57_700.jpg,0,1,0,30.19031
IMG2/center_2017_10_24_10_22_57_773.jpg,IMG2/left_2017_10_24_10_22_57_773.jpg,IMG2/right_2017_10_24_10_22_57_773.jpg,0,1,0,30.19027
IMG2/center_2017_10_24_10_22_57_847.jpg,IMG2/left_2017_10_24_10_22_57_847.jpg,IMG2/right_2017_10_24_10_22_57_847.jpg,0.2,1,0,30.18023
IMG2/center_2017_10_24_10_22_57_926.jpg,IMG2/left_2017_10_24_10_22_57_926.jpg,IMG2/right_2017_10_24_10_22_57_926.jpg,0.4,1,0,30.15785
IMG2/center_2017_10_24_10_22_57_999.jpg,IMG2/left_2017_10_24_10_22_57_999.jpg,IMG2/right_2017_10_24_10_22_57_999.jpg,0.2714703,1,0,30.18659
IMG2/center_2017_10_24_10_22_58_068.jpg,IMG2/left_2017_10_24_10_22_58_068.jpg,IMG2/right_2017_10_24_10_22_58_068.jpg,0.03006917,1,0,30.18949
IMG2/center_2017_10_24_10_22_58_141.jpg,IMG2/left_2017_10_24_10_22_58_141.jpg,IMG2/right_2017_10_24_10_22_58_141.jpg,0,1,0,30.18897
IMG2/center_2017_10_24_10_22_58_211.jpg,IMG2/left_2017_10_24_10_22_58_211.jpg,IMG2/right_2017_10_24_10_22_58_211.jpg,0,1,0,30.1881
IMG2/center_2017_10_24_10_22_58_285.jpg,IMG2/left_2017_10_24_10_22_58_285.jpg,IMG2/right_2017_10_24_10_22_58_285.jpg,0,1,0,30.19015
IMG2/center_2017_10_24_10_22_58_353.jpg,IMG2/left_2017_10_24_10_22_58_353.jpg,IMG2/right_2017_10_24_10_22_58_353.jpg,0,1,0,30.19012
IMG2/center_2017_10_24_10_22_58_423.jpg,IMG2/left_2017_10_24_10_22_58_423.jpg,IMG2/right_2017_10_24_10_22_58_423.jpg,0,1,0,30.18974
IMG2/center_2017_10_24_10_22_58_496.jpg,IMG2/left_2017_10_24_10_22_58_496.jpg,IMG2/right_2017_10_24_10_22_58_496.jpg,0,1,0,30.19058
IMG2/center_2017_10_24_10_22_58_565.jpg,IMG2/left_2017_10_24_10_22_58_565.jpg,IMG2/right_2017_10_24_10_22_58_565.jpg,0,1,0,30.19031
IMG2/center_2017_10_24_10_22_58_634.jpg,IMG2/left_2017_10_24_10_22_58_634.jpg,IMG2/right_2017_10_24_10_22_58_634.jpg,0,1,0,30.1902
IMG2/center_2017_10_24_10_22_58_706.jpg,IMG2/left_2017_10_24_10_22_58_706.jpg,IMG2/right_2017_10_24_10_22_58_706.jpg,0,1,0,30.19023
IMG2/center_2017_10_24_10_22_58_777.jpg,IMG2/left_2017_10_24_10_22_58_777.jpg,IMG2/right_2017_10_24_10_22_58_777.jpg,0,1,0,30.19024
IMG2/center_2017_10_24_10_22_58_850.jpg,IMG2/left_2017_10_24_10_22_58_850.jpg,IMG2/right_2017_10_24_10_22_58_850.jpg,0,1,0,30.19022
IMG2/center_2017_10_24_10_22_58_920.jpg,IMG2/left_2017_10_24_10_22_58_920.jpg,IMG2/right_2017_10_24_10_22_58_920.jpg,0,1,0,30.19024
IMG2/center_2017_10_24_10_22_58_993.jpg,IMG2/left_2017_10_24_10_22_58_993.jpg,IMG2/right_2017_10_24_10_22_58_993.jpg,0,1,0,30.19024
IMG2/center_2017_10_24_10_22_59_075.jpg,IMG2/left_2017_10_24_10_22_59_075.jpg,IMG2/right_2017_10_24_10_22_59_075.jpg,0,1,0,30.19034
IMG2/center_2017_10_24_10_22_59_155.jpg,IMG2/left_2017_10_24_10_22_59_155.jpg,IMG2/right_2017_10_24_10_22_59_155.jpg,0.1,1,0,30.18788
IMG2/center_2017_10_24_10_22_59_225.jpg,IMG2/left_2017_10_24_10_22_59_225.jpg,IMG2/right_2017_10_24_10_22_59_225.jpg,0.3,1,0,30.16893
IMG2/center_2017_10_24_10_22_59_295.jpg,IMG2/left_2017_10_24_10_22_59_295.jpg,IMG2/right_2017_10_24_10_22_59_295.jpg,0.330627,1,0,30.1714
IMG2/center_2017_10_24_10_22_59_368.jpg,IMG2/left_2017_10_24_10_22_59_368.jpg,IMG2/right_2017_10_24_10_22_59_368.jpg,0.07029891,1,0,30.19168
IMG2/center_2017_10_24_10_22_59_444.jpg,IMG2/left_2017_10_24_10_22_59_444.jpg,IMG2/right_2017_10_24_10_22_59_444.jpg,0,1,0,30.18933
IMG2/center_2017_10_24_10_22_59_511.jpg,IMG2/left_2017_10_24_10_22_59_511.jpg,IMG2/right_2017_10_24_10_22_59_511.jpg,0,1,0,30.19004
IMG2/center_2017_10_24_10_22_59_584.jpg,IMG2/left_2017_10_24_10_22_59_584.jpg,IMG2/right_2017_10_24_10_22_59_584.jpg,0,1,0,30.19025
IMG2/center_2017_10_24_10_22_59_653.jpg,IMG2/left_2017_10_24_10_22_59_653.jpg,IMG2/right_2017_10_24_10_22_59_653.jpg,0,1,0,30.19032
IMG2/center_2017_10_24_10_22_59_728.jpg,IMG2/left_2017_10_24_10_22_59_728.jpg,IMG2/right_2017_10_24_10_22_59_728.jpg,0.15,1,0,30.18466
IMG2/center_2017_10_24_10_22_59_807.jpg,IMG2/left_2017_10_24_10_22_59_807.jpg,IMG2/right_2017_10_24_10_22_59_807.jpg,0.35,1,0,30.16353
IMG2/center_2017_10_24_10_22_59_887.jpg,IMG2/left_2017_10_24_10_22_59_887.jpg,IMG2/right_2017_10_24_10_22_59_887.jpg,0.3576359,1,0,30.17675
IMG2/center_2017_10_24_10_22_59_962.jpg,IMG2/left_2017_10_24_10_22_59_962.jpg,IMG2/right_2017_10_24_10_22_59_962.jpg,0.1317299,1,0,30.19283
IMG2/center_2017_10_24_10_23_00_033.jpg,IMG2/left_2017_10_24_10_23_00_033.jpg,IMG2/right_2017_10_24_10_23_00_033.jpg,0,1,0,30.18793
IMG2/center_2017_10_24_10_23_00_101.jpg,IMG2/left_2017_10_24_10_23_00_101.jpg,IMG2/right_2017_10_24_10_23_00_101.jpg,0,1,0,30.19074
IMG2/center_2017_10_24_10_23_00_167.jpg,IMG2/left_2017_10_24_10_23_00_167.jpg,IMG2/right_2017_10_24_10_23_00_167.jpg,0,1,0,30.19034
IMG2/center_2017_10_24_10_23_00_248.jpg,IMG2/left_2017_10_24_10_23_00_248.jpg,IMG2/right_2017_10_24_10_23_00_248.jpg,0,1,0,30.19017
IMG2/center_2017_10_24_10_23_00_314.jpg,IMG2/left_2017_10_24_10_23_00_314.jpg,IMG2/right_2017_10_24_10_23_00_314.jpg,0,1,0,30.19017
IMG2/center_2017_10_24_10_23_00_383.jpg,IMG2/left_2017_10_24_10_23_00_383.jpg,IMG2/right_2017_10_24_10_23_00_383.jpg,0,1,0,30.19015
IMG2/center_2017_10_24_10_23_00_471.jpg,IMG2/left_2017_10_24_10_23_00_471.jpg,IMG2/right_2017_10_24_10_23_00_471.jpg,0.2,1,0,30.17956
IMG2/center_2017_10_24_10_23_00_552.jpg,IMG2/left_2017_10_24_10_23_00_552.jpg,IMG2/right_2017_10_24_10_23_00_552.jpg,0.4,1,0,30.15682
IMG2/center_2017_10_24_10_23_00_642.jpg,IMG2/left_2017_10_24_10_23_00_642.jpg,IMG2/right_2017_10_24_10_23_00_642.jpg,0.3156361,1,0,30.18431
IMG2/center_2017_10_24_10_23_00_716.jpg,IMG2/left_2017_10_24_10_23_00_716.jpg,IMG2/right_2017_10_24_10_23_00_716.jpg,0.1352191,1,0,30.1925
IMG2/center_2017_10_24_10_23_00_794.jpg,IMG2/left_2017_10_24_10_23_00_794.jpg,IMG2/right_2017_10_24_10_23_00_794.jpg,0,1,0,30.18804
IMG2/center_2017_10_24_10_23_00_872.jpg,IMG2/left_2017_10_24_10_23_00_872.jpg,IMG2/right_2017_10_24_10_23_00_872.jpg,0,1,0,30.19047
IMG2/center_2017_10_24_10_23_00_948.jpg,IMG2/left_2017_10_24_10_23_00_948.jpg,IMG2/right_2017_10_24_10_23_00_948.jpg,0,1,0,30.19015
IMG2/center_2017_10_24_10_23_01_019.jpg,IMG2/left_2017_10_24_10_23_01_019.jpg,IMG2/right_2017_10_24_10_23_01_019.jpg,0,1,0,30.19003
IMG2/center_2017_10_24_10_23_01_099.jpg,IMG2/left_2017_10_24_10_23_01_099.jpg,IMG2/right_2017_10_24_10_23_01_099.jpg,0,1,0,30.19003
IMG2/center_2017_10_24_10_23_01_170.jpg,IMG2/left_2017_10_24_10_23_01_170.jpg,IMG2/right_2017_10_24_10_23_01_170.jpg,0,1,0,30.18998
IMG2/center_2017_10_24_10_23_01_259.jpg,IMG2/left_2017_10_24_10_23_01_259.jpg,IMG2/right_2017_10_24_10_23_01_259.jpg,0,1,0,30.18996
IMG2/center_2017_10_24_10_23_01_348.jpg,IMG2/left_2017_10_24_10_23_01_348.jpg,IMG2/right_2017_10_24_10_23_01_348.jpg,0,1,0,30.19073
IMG2/center_2017_10_24_10_23_01_424.jpg,IMG2/left_2017_10_24_10_23_01_424.jpg,IMG2/right_2017_10_24_10_23_01_424.jpg,0,1,0,30.1904
IMG2/center_2017_10_24_10_23_01_504.jpg,IMG2/left_2017_10_24_10_23_01_504.jpg,IMG2/right_2017_10_24_10_23_01_504.jpg,0,1,0,30.1897
IMG2/center_2017_10_24_10_23_01_572.jpg,IMG2/left_2017_10_24_10_23_01_572.jpg,IMG2/right_2017_10_24_10_23_01_572.jpg,0,1,0,30.19098
IMG2/center_2017_10_24_10_23_01_642.jpg,IMG2/left_2017_10_24_10_23_01_642.jpg,IMG2/right_2017_10_24_10_23_01_642.jpg,0,1,0,30.19061
IMG2/center_2017_10_24_10_23_01_720.jpg,IMG2/left_2017_10_24_10_23_01_720.jpg,IMG2/right_2017_10_24_10_23_01_720.jpg,0.15,1,0,30.18417
IMG2/center_2017_10_24_10_23_01_789.jpg,IMG2/left_2017_10_24_10_23_01_789.jpg,IMG2/right_2017_10_24_10_23_01_789.jpg,0.3,1,0,30.16896
IMG2/center_2017_10_24_10_23_01_857.jpg,IMG2/left_2017_10_24_10_23_01_857.jpg,IMG2/right_2017_10_24_10_23_01_857.jpg,0.4492348,1,0,30.1511
IMG2/center_2017_10_24_10_23_01_926.jpg,IMG2/left_2017_10_24_10_23_01_926.jpg,IMG2/right_2017_10_24_10_23_01_926.jpg,0.2046357,1,0,30.19184
IMG2/center_2017_10_24_10_23_02_001.jpg,IMG2/left_2017_10_24_10_23_02_001.jpg,IMG2/right_2017_10_24_10_23_02_001.jpg,0,1,0,30.18794
IMG2/center_2017_10_24_10_23_02_070.jpg,IMG2/left_2017_10_24_10_23_02_070.jpg,IMG2/right_2017_10_24_10_23_02_070.jpg,0,1,0,30.18941
IMG2/center_2017_10_24_10_23_02_137.jpg,IMG2/left_2017_10_24_10_23_02_137.jpg,IMG2/right_2017_10_24_10_23_02_137.jpg,0,1,0,30.19108
IMG2/center_2017_10_24_10_23_02_205.jpg,IMG2/left_2017_10_24_10_23_02_205.jpg,IMG2/right_2017_10_24_10_23_02_205.jpg,0.1,1,0,30.18962
IMG2/center_2017_10_24_10_23_02_282.jpg,IMG2/left_2017_10_24_10_23_02_282.jpg,IMG2/right_2017_10_24_10_23_02_282.jpg,0.3,1,0,30.1713
IMG2/center_2017_10_24_10_23_02_349.jpg,IMG2/left_2017_10_24_10_23_02_349.jpg,IMG2/right_2017_10_24_10_23_02_349.jpg,0.45,1,0,30.15279
IMG2/center_2017_10_24_10_23_02_417.jpg,IMG2/left_2017_10_24_10_23_02_417.jpg,IMG2/right_2017_10_24_10_23_02_417.jpg,0.5531822,1,0,30.14277
IMG2/center_2017_10_24_10_23_02_493.jpg,IMG2/left_2017_10_24_10_23_02_493.jpg,IMG2/right_2017_10_24_10_23_02_493.jpg,0.3265861,1,0,30.19205
IMG2/center_2017_10_24_10_23_02_571.jpg,IMG2/left_2017_10_24_10_23_02_571.jpg,IMG2/right_2017_10_24_10_23_02_571.jpg,0.09018623,1,0,30.19071
IMG2/center_2017_10_24_10_23_02_641.jpg,IMG2/left_2017_10_24_10_23_02_641.jpg,IMG2/right_2017_10_24_10_23_02_641.jpg,0,1,0,30.18494
IMG2/center_2017_10_24_10_23_02_718.jpg,IMG2/left_2017_10_24_10_23_02_718.jpg,IMG2/right_2017_10_24_10_23_02_718.jpg,0.15,1,0,30.19028
IMG2/center_2017_10_24_10_23_02_798.jpg,IMG2/left_2017_10_24_10_23_02_798.jpg,IMG2/right_2017_10_24_10_23_02_798.jpg,0.35,1,0,30.17038
IMG2/center_2017_10_24_10_23_02_868.jpg,IMG2/left_2017_10_24_10_23_02_868.jpg,IMG2/right_2017_10_24_10_23_02_868.jpg,0.3610711,1,0,30.17974
IMG2/center_2017_10_24_10_23_02_944.jpg,IMG2/left_2017_10_24_10_23_02_944.jpg,IMG2/right_2017_10_24_10_23_02_944.jpg,0.1347272,1,0,30.19213
IMG2/center_2017_10_24_10_23_03_014.jpg,IMG2/left_2017_10_24_10_23_03_014.jpg,IMG2/right_2017_10_24_10_23_03_014.jpg,0,1,0,30.18657
IMG2/center_2017_10_24_10_23_03_087.jpg,IMG2/left_2017_10_24_10_23_03_087.jpg,IMG2/right_2017_10_24_10_23_03_087.jpg,0,1,0,30.18958
IMG2/center_2017_10_24_10_23_03_162.jpg,IMG2/left_2017_10_24_10_23_03_162.jpg,IMG2/right_2017_10_24_10_23_03_162.jpg,0.15,1,0,30.18639
IMG2/center_2017_10_24_10_23_03_229.jpg,IMG2/left_2017_10_24_10_23_03_229.jpg,IMG2/right_2017_10_24_10_23_03_229.jpg,0.3,1,0,30.17215
IMG2/center_2017_10_24_10_23_03_304.jpg,IMG2/left_2017_10_24_10_23_03_304.jpg,IMG2/right_2017_10_24_10_23_03_304.jpg,0.5000001,1,0,30.14746
IMG2/center_2017_10_24_10_23_03_378.jpg,IMG2/left_2017_10_24_10_23_03_378.jpg,IMG2/right_2017_10_24_10_23_03_378.jpg,0.3440042,1,0,30.18525
IMG2/center_2017_10_24_10_23_03_450.jpg,IMG2/left_2017_10_24_10_23_03_450.jpg,IMG2/right_2017_10_24_10_23_03_450.jpg,0.1281962,1,0,30.19352
IMG2/center_2017_10_24_10_23_03_522.jpg,IMG2/left_2017_10_24_10_23_03_522.jpg,IMG2/right_2017_10_24_10_23_03_522.jpg,0,1,0,30.18813
IMG2/center_2017_10_24_10_23_03_605.jpg,IMG2/left_2017_10_24_10_23_03_605.jpg,IMG2/right_2017_10_24_10_23_03_605.jpg,0,1,0,30.18996
IMG2/center_2017_10_24_10_23_03_685.jpg,IMG2/left_2017_10_24_10_23_03_685.jpg,IMG2/right_2017_10_24_10_23_03_685.jpg,0.2,1,0,30.18337
IMG2/center_2017_10_24_10_23_03_759.jpg,IMG2/left_2017_10_24_10_23_03_759.jpg,IMG2/right_2017_10_24_10_23_03_759.jpg,0.35,1,0,30.16681
IMG2/center_2017_10_24_10_23_03_830.jpg,IMG2/left_2017_10_24_10_23_03_830.jpg,IMG2/right_2017_10_24_10_23_03_830.jpg,0.2509891,1,0,30.18789
IMG2/center_2017_10_24_10_23_03_905.jpg,IMG2/left_2017_10_24_10_23_03_905.jpg,IMG2/right_2017_10_24_10_23_03_905.jpg,0.02736318,1,0,30.18999
IMG2/center_2017_10_24_10_23_03_979.jpg,IMG2/left_2017_10_24_10_23_03_979.jpg,IMG2/right_2017_10_24_10_23_03_979.jpg,0,1,0,30.18901
IMG2/center_2017_10_24_10_23_04_070.jpg,IMG2/left_2017_10_24_10_23_04_070.jpg,IMG2/right_2017_10_24_10_23_04_070.jpg,0,1,0,30.19019
IMG2/center_2017_10_24_10_23_04_145.jpg,IMG2/left_2017_10_24_10_23_04_145.jpg,IMG2/right_2017_10_24_10_23_04_145.jpg,0.15,1,0,30.18525
IMG2/center_2017_10_24_10_23_04_217.jpg,IMG2/left_2017_10_24_10_23_04_217.jpg,IMG2/right_2017_10_24_10_23_04_217.jpg,0.3,1,0,30.17115
IMG2/center_2017_10_24_10_23_04_287.jpg,IMG2/left_2017_10_24_10_23_04_287.jpg,IMG2/right_2017_10_24_10_23_04_287.jpg,0.5000001,1,0,30.14662
IMG2/center_2017_10_24_10_23_04_356.jpg,IMG2/left_2017_10_24_10_23_04_356.jpg,IMG2/right_2017_10_24_10_23_04_356.jpg,0.4293751,1,0,30.17357
IMG2/center_2017_10_24_10_23_04_441.jpg,IMG2/left_2017_10_24_10_23_04_441.jpg,IMG2/right_2017_10_24_10_23_04_441.jpg,0.1423321,1,0,30.19375
IMG2/center_2017_10_24_10_23_04_523.jpg,IMG2/left_2017_10_24_10_23_04_523.jpg,IMG2/right_2017_10_24_10_23_04_523.jpg,0,1,0,30.18737
IMG2/center_2017_10_24_10_23_04_592.jpg,IMG2/left_2017_10_24_10_23_04_592.jpg,IMG2/right_2017_10_24_10_23_04_592.jpg,0,1,0,30.1897
IMG2/center_2017_10_24_10_23_04_691.jpg,IMG2/left_2017_10_24_10_23_04_691.jpg,IMG2/right_2017_10_24_10_23_04_691.jpg,0,1,0,30.19011
IMG2/center_2017_10_24_10_23_04_773.jpg,IMG2/left_2017_10_24_10_23_04_773.jpg,IMG2/right_2017_10_24_10_23_04_773.jpg,0,1,0,30.1903
IMG2/center_2017_10_24_10_23_04_850.jpg,IMG2/left_2017_10_24_10_23_04_850.jpg,IMG2/right_2017_10_24_10_23_04_850.jpg,0,1,0,30.19031
IMG2/center_2017_10_24_10_23_04_922.jpg,IMG2/left_2017_10_24_10_23_04_922.jpg,IMG2/right_2017_10_24_10_23_04_922.jpg,0,1,0,30.19028
IMG2/center_2017_10_24_10_23_04_990.jpg,IMG2/left_2017_10_24_10_23_04_990.jpg,IMG2/right_2017_10_24_10_23_04_990.jpg,0,1,0,30.19056
IMG2/center_2017_10_24_10_23_05_063.jpg,IMG2/left_2017_10_24_10_23_05_063.jpg,IMG2/right_2017_10_24_10_23_05_063.jpg,0.05,1,0,30.1897
IMG2/center_2017_10_24_10_23_05_142.jpg,IMG2/left_2017_10_24_10_23_05_142.jpg,IMG2/right_2017_10_24_10_23_05_142.jpg,0.25,1,0,30.1747
IMG2/center_2017_10_24_10_23_05_209.jpg,IMG2/left_2017_10_24_10_23_05_209.jpg,IMG2/right_2017_10_24_10_23_05_209.jpg,0.4,1,0,30.15768
IMG2/center_2017_10_24_10_23_05_278.jpg,IMG2/left_2017_10_24_10_23_05_278.jpg,IMG2/right_2017_10_24_10_23_05_278.jpg,0.3923609,1,0,30.16835
IMG2/center_2017_10_24_10_23_05_363.jpg,IMG2/left_2017_10_24_10_23_05_363.jpg,IMG2/right_2017_10_24_10_23_05_363.jpg,0.1036679,1,0,30.1922
IMG2/center_2017_10_24_10_23_05_442.jpg,IMG2/left_2017_10_24_10_23_05_442.jpg,IMG2/right_2017_10_24_10_23_05_442.jpg,0,1,0,30.18846
IMG2/center_2017_10_24_10_23_05_512.jpg,IMG2/left_2017_10_24_10_23_05_512.jpg,IMG2/right_2017_10_24_10_23_05_512.jpg,0,1,0,30.18975
IMG2/center_2017_10_24_10_23_05_586.jpg,IMG2/left_2017_10_24_10_23_05_586.jpg,IMG2/right_2017_10_24_10_23_05_586.jpg,0,1,0,30.19008
IMG2/center_2017_10_24_10_23_05_655.jpg,IMG2/left_2017_10_24_10_23_05_655.jpg,IMG2/right_2017_10_24_10_23_05_655.jpg,0,1,0,30.19028
IMG2/center_2017_10_24_10_23_05_723.jpg,IMG2/left_2017_10_24_10_23_05_723.jpg,IMG2/right_2017_10_24_10_23_05_723.jpg,0,1,0,30.19032
IMG2/center_2017_10_24_10_23_05_803.jpg,IMG2/left_2017_10_24_10_23_05_803.jpg,IMG2/right_2017_10_24_10_23_05_803.jpg,0,1,0,30.18991
IMG2/center_2017_10_24_10_23_05_872.jpg,IMG2/left_2017_10_24_10_23_05_872.jpg,IMG2/right_2017_10_24_10_23_05_872.jpg,0,1,0,30.19033
IMG2/center_2017_10_24_10_23_05_949.jpg,IMG2/left_2017_10_24_10_23_05_949.jpg,IMG2/right_2017_10_24_10_23_05_949.jpg,0,1,0,30.19031
IMG2/center_2017_10_24_10_23_06_025.jpg,IMG2/left_2017_10_24_10_23_06_025.jpg,IMG2/right_2017_10_24_10_23_06_025.jpg,0,1,0,30.19033
IMG2/center_2017_10_24_10_23_06_097.jpg,IMG2/left_2017_10_24_10_23_06_097.jpg,IMG2/right_2017_10_24_10_23_06_097.jpg,0,1,0,30.19031
IMG2/center_2017_10_24_10_23_06_173.jpg,IMG2/left_2017_10_24_10_23_06_173.jpg,IMG2/right_2017_10_24_10_23_06_173.jpg,0,1,0,30.1903
IMG2/center_2017_10_24_10_23_06_250.jpg,IMG2/left_2017_10_24_10_23_06_250.jpg,IMG2/right_2017_10_24_10_23_06_250.jpg,0,1,0,30.19027
IMG2/center_2017_10_24_10_23_06_322.jpg,IMG2/left_2017_10_24_10_23_06_322.jpg,IMG2/right_2017_10_24_10_23_06_322.jpg,0,1,0,30.19033
IMG2/center_2017_10_24_10_23_06_399.jpg,IMG2/left_2017_10_24_10_23_06_399.jpg,IMG2/right_2017_10_24_10_23_06_399.jpg,0,1,0,30.19037
IMG2/center_2017_10_24_10_23_06_476.jpg,IMG2/left_2017_10_24_10_23_06_476.jpg,IMG2/right_2017_10_24_10_23_06_476.jpg,0,1,0,30.1903
IMG2/center_2017_10_24_10_23_06_547.jpg,IMG2/left_2017_10_24_10_23_06_547.jpg,IMG2/right_2017_10_24_10_23_06_547.jpg,0,1,0,30.1903
IMG2/center_2017_10_24_10_23_06_623.jpg,IMG2/left_2017_10_24_10_23_06_623.jpg,IMG2/right_2017_10_24_10_23_06_623.jpg,0,1,0,30.19029
IMG2/center_2017_10_24_10_23_06_692.jpg,IMG2/left_2017_10_24_10_23_06_692.jpg,IMG2/right_2017_10_24_10_23_06_692.jpg,0.1,1,0,30.18766
IMG2/center_2017_10_24_10_23_06_760.jpg,IMG2/left_2017_10_24_10_23_06_760.jpg,IMG2/right_2017_10_24_10_23_06_760.jpg,0.3,1,0,30.16923
IMG2/center_2017_10_24_10_23_06_829.jpg,IMG2/left_2017_10_24_10_23_06_829.jpg,IMG2/right_2017_10_24_10_23_06_829.jpg,0.3772799,1,0,30.16352
IMG2/center_2017_10_24_10_23_06_900.jpg,IMG2/left_2017_10_24_10_23_06_900.jpg,IMG2/right_2017_10_24_10_23_06_900.jpg,0.164634,1,0,30.19168
